duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri,user_id,group_no,day
116000.0,0.8447038663382241,0.271,0.4617925567055714,0.7152317880794702,0.061144578313253,0.629,0.2044917257683214,0.965,0.5150418625989219,4.754653881109504e-07,1.0,spotify:track:5j0ppdBxlWmN67Le96vbvu,10,4,1
154000.0,0.7022598264967334,0.938,0.7123981501871834,0.4119205298013245,0.2269076305220883,0.0,0.3995271867612293,0.83,0.5792005963986697,4.038961038961039e-07,1.0,spotify:track:11fRQh6cWcZWen8ktrB4ra,10,4,1
232496.0812771193,0.5019813644639606,0.543,0.5181678044483593,0.2874172185430463,0.1506024096385542,0.886,0.2075650118203309,0.551,0.8030393393737814,8.605425383625501e-08,0.0,spotify:track:2eN0oDJyOj6Ms9k0KAyQzH,10,4,1
193295.0,0.8447038663382241,0.879,0.6028040813330398,0.5822071018840541,0.0920682730923695,0.0,0.6903073286052008,0.632,0.456956072944145,4.754653881109504e-07,1.0,spotify:track:3uGBK5XPIeMYvdhfNokMkZ,10,4,1
333733.0,0.7633072721430866,0.269,0.0859942743889011,0.2649006622516556,0.0086847389558232,1.94e-05,0.1817966903073286,0.559,0.5836391788049089,1.198562923055257e-07,1.0,spotify:track:0hyGecgKdcBnf4NAuxLrl6,10,4,1
68609.0,0.7022598264967334,0.13,0.1471408647140865,0.5822071018840541,0.997991967871486,0.949,0.3026004728132387,0.587,0.4173012960201858,4.754653881109504e-07,3.0,spotify:track:1NKpbUfUe5KKzeTth786Bf,10,4,1
260827.0,0.8725500696155081,0.577,0.5944358804962195,0.5483443708609271,0.0050301204819277,0.0,0.1952718676122931,0.783,0.5979355430668656,3.1745179755163384e-07,1.0,spotify:track:2j0Uf6wEGfZGsccFUzuSAg,10,4,1
97515.0,0.7654492877798007,0.204,0.4842545694780885,0.2450331125827814,0.924698795180723,0.0,0.4208037825059101,0.828,0.3024830829223535,3.794288058247449e-07,0.0,spotify:track:3zswKHVgR7tkAZzMeK9nAe,10,4,1
329320.0,0.697975795223305,0.303,0.4966600601923218,0.1887417218543046,0.606425702811245,0.0619,0.2219858156028368,0.422,0.3587280651450854,8.654196526175148e-08,0.0,spotify:track:3cxAKEcgwYYLVUiKslkzSw,10,4,1
154032.0,0.5640998179286708,0.636,0.6332305659546356,0.7814569536423841,0.5682730923694779,0.0,0.2505910165484633,0.272,0.484097947012272,7.660745819050587e-07,1.0,spotify:track:40RpxZKx3o3LwtDw1TeEEn,10,4,1
