duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri,user_id,group_no,day
204602.0,0.8211416943343686,0.447,0.4869705644865301,0.5822071018840541,0.0173694779116465,0.0,0.1520094562647753,0.556,0.8581890125014338,4.754653881109504e-07,1.0,spotify:track:5jkjpSsMOfsxgdGScPZVq2,7,5,1
145663.0,0.5555317553818142,0.121,0.3580342068560522,0.5205298013245033,0.8493975903614458,0.744,0.2671394799054373,0.164,0.8199908246358527,5.396016833375668e-07,0.0,spotify:track:5NP4t2zPbqoOzeNDZWmE8U,7,5,1
183840.0,0.5576737710185283,0.892,0.6157968142112604,0.3807947019867549,0.0684738955823293,4.53e-05,0.2219858156028368,0.698,0.7329510264938639,3.1277197563098346e-07,1.0,spotify:track:4HvAAe0yY980TbHYMf75j1,7,5,1
237947.0,0.6904787404948055,0.547,0.557769947882258,0.5822071018840541,0.0534136546184738,0.0,0.1607565011820331,0.67,0.7280135336621172,6.556081816538977e-07,1.0,spotify:track:6TQi1WGLxAyy1itA3CqSlD,7,5,1
192375.0,0.7879404519652993,0.61,0.4972840049915584,0.4543046357615893,0.1305220883534136,0.000209,0.2052009456264775,0.195,0.7445234545246013,3.5659519168291097e-07,1.0,spotify:track:2llfPyNejmlMPassKXuyAJ,7,5,1
295867.0,0.7847274285102281,0.622,0.4551126770902151,0.2986754966887417,0.02429718875502,0.000461,0.5839243498817966,0.701,0.4732308751003556,1.5243335687994946e-07,1.0,spotify:track:3qvygC9c7JHUXkAk4fH9vA,7,5,1
274770.0,0.7772303737817285,0.663,0.6795859942743889,0.642384105960265,0.0053614457831325,1.96e-05,0.2321513002364066,0.63,0.572307604083037,3.530225279324526e-07,1.0,spotify:track:4jlPymWacQMOgi6DJqyW4W,7,5,1
238200.0,0.609082146299668,0.594,0.6346252660941056,0.2490066225165563,0.9337349397590362,0.893,0.2387706855791962,0.705,0.4249512558779677,1.5785054575986565e-07,1.0,spotify:track:1sUbrYb20WAdDd9AwoAlc2,7,5,1
230800.0,0.4205847702688229,0.902,0.647067459443588,0.3807947019867549,0.0053012048192771,8.72e-05,0.5981087470449172,0.572,0.7439155866498453,2.491334488734836e-07,2.0,spotify:track:7MXBPuS0nVsrSRrTSAviRG,7,5,1
356960.0,0.3166970118881867,0.134,0.3480143874330177,0.2271523178807946,0.8925702811244981,0.000143,0.208274231678487,0.186,0.2804679435715105,9.608919766920665e-08,0.0,spotify:track:5qauSfvYgvZK1rRb0jKmo9,7,5,1
311173.0,0.2235193316911213,0.146,0.1654187770681934,0.223841059602649,0.7600401606425703,0.566,0.1281323877068557,0.0387,0.4564227549030852,1.0862124927291249e-07,0.0,spotify:track:0n3BAaxqEOrpO65mSLa8A8,7,5,1
304547.0,0.2824247617007604,0.908,0.7323643837627541,0.9205298013245032,0.0055220883534136,0.221,0.1444444444444444,0.533,0.4688209657070765,4.564155943089245e-07,2.0,spotify:track:2An6N9gMUuhRln1smrPsjP,7,5,1
231640.0,0.3413301917103994,0.514,0.5131028407839683,0.228476821192053,0.2520080321285141,8.68e-05,0.1985815602836879,0.118,0.7454983369652484,1.489380072526334e-07,0.0,spotify:track:3Y0I0uc7DA9wu3CQc5LZTG,7,5,1
231720.0,0.3295491057084716,0.937,0.6389561770535124,0.5822071018840541,0.4578313253012048,0.0,0.4473207411412103,0.416,0.825570592957908,4.754653881109504e-07,2.0,spotify:track:6piDHcH0vdPWzIg2uU2q3K,7,5,1
108827.0,0.5137624504658884,0.913,0.5676062541290465,0.2688741721854304,0.5050200803212852,0.0,0.6903073286052008,0.961,0.3651508200481707,3.730691831990223e-07,1.0,spotify:track:3ytJwYk3ytRec06qkWnuJO,7,5,1
317133.0,0.740816107957588,0.618,0.5120751669969904,0.3344370860927153,0.0289156626506024,0.721,0.2387706855791962,0.706,0.3664353710287877,1.5923918356020977e-07,1.0,spotify:track:0Rxzmm8iwt1EyqoMHMd2Gm,7,5,1
197800.0,0.7761593659633715,0.733,0.7433384717022682,0.7417218543046358,0.1666666666666666,0.0,0.806146572104019,0.895,0.4237871315517834,5.662285136501516e-07,1.0,spotify:track:37xR2xLLUIs11Rq8qNBZHc,7,5,1
277517.0,0.5790939273856699,0.423,0.5114879248330031,0.5231788079470199,0.3885542168674699,0.0,0.2108747044917257,0.325,0.5430324578506709,2.8466724561017885e-07,0.0,spotify:track:5MclMTnHe1rDFfVfTWD4gv,7,5,1
220544.0,0.5137624504658884,0.872,0.6943771562798209,0.4615894039735099,0.0596385542168674,1.26e-05,0.3215130023640662,0.867,0.8016802385594679,3.160367092280906e-07,2.0,spotify:track:39tF5IstjX3we8f5sccXFx,7,5,1
216093.0,0.4013066295383956,0.264,0.3454452029655729,0.257615894039735,0.9839357429718876,0.877,0.2482269503546099,0.119,0.4475283862828306,1.8001508609718965e-07,3.0,spotify:track:0Ok8KfWfiI84vEYHbtX4TE,7,5,1
253667.0,0.3905965513548248,0.619,0.3951038684577552,0.2039735099337748,1.214859437751004e-05,0.449,0.6335697399527187,0.686,0.3202087395343503,1.214190257305838e-07,0.0,spotify:track:0pVgFjjojISSczzmj66FTA,7,5,1
228696.0,0.379886473171254,0.972,0.5879028114218601,0.3708609271523179,8.192771084337349e-06,0.92,0.6997635933806146,0.0491,0.618316320678977,2.448665477314864e-07,2.0,spotify:track:1rMNi6NsPu7G5LRPEJFv9J,7,5,1
321293.0,0.6401413730320231,0.77,0.6244219334948249,0.233774834437086,0.003433734939759,0.0,0.209692671394799,0.272,0.6160683564628973,1.0986856234029377e-07,1.0,spotify:track:5bh0ZC4XO0VJuH0NPGkqlH,7,5,1
288000.0,0.4398629109992503,0.601,0.6672906114659032,0.3052980132450331,0.0378514056224899,8.96e-06,0.2955082742316784,0.438,0.5099667393049663,1.6006944444444449e-07,2.0,spotify:track:79dkN3IJ6k9wmzI3cvNXkP,7,5,1
237223.0,0.5908750133875976,0.842,0.6927622403288556,0.2490066225165563,0.0007419678714859,0.000786,0.6217494089834515,0.614,0.5150246587911458,1.5850065128592084e-07,2.0,spotify:track:2REscw0j2UZXdPBGIY7oWS,7,5,1
226133.0,0.7493841705044446,0.631,0.573625486309917,0.2635761589403974,0.1014056224899598,0.0,0.2387706855791962,0.965,0.475002867301296,1.760026179283873e-07,1.0,spotify:track:38HdJs5XWui11CDmnelVKp,7,5,1
275400.0,0.6133661775730962,0.847,0.6869999265947295,0.5822071018840541,0.1244979919678715,0.0,0.4473207411412103,0.504,0.2743720610161716,4.754653881109504e-07,1.0,spotify:track:2V7NoXGv2VDnLeTM7w8SFd,7,5,1
293227.0,0.8961122416193638,0.593,0.501908537032959,0.2682119205298013,0.2008032128514056,0.000339,0.2354609929078014,0.867,0.5206617731391214,1.3811824968369217e-07,1.0,spotify:track:5CLozJK4pKWoPpFf2Z1Mye,7,5,1
232496.0812771193,0.7515261861411587,0.99,0.4848785142773251,0.3304635761589404,0.0013052208835341,0.781,0.7966903073286052,0.293,0.5573402913178116,1.032168919925204e-07,1.0,spotify:track:1U0QJvmIsRGNiZqFd2K9wj,7,5,1
232496.0812771193,0.2406554567848345,0.373,0.2986860456580783,0.2463576158940397,0.6907630522088353,0.854,0.1888888888888888,0.241,0.8066005275834385,8.904762132738406e-08,3.0,spotify:track:0Q5lsXhvSLoM9VLGcDOisj,7,5,1
263250.0,0.6915497483131626,0.429,0.4024443955075975,0.3066225165562914,0.0224899598393574,0.925,0.1912529550827423,0.14,0.5151221470352105,1.7587844254510921e-07,1.0,spotify:track:32ANfV6JEwOGNyE4C1qppv,7,5,1
378897.0,0.4045196529934668,0.175,0.2806283491154665,0.2,0.8805220883534137,0.452,0.1640661938534278,0.257,0.7403830714531483,7.970503857248805e-08,0.0,spotify:track:0IGaAeDnpzDu7PAxYacZ9L,7,5,1
258400.0,0.3070579415229731,0.0505,0.0266828158261763,0.3251655629139072,0.9769076305220884,0.877,0.2789598108747044,0.305,0.6637802500286731,1.9001547987616097e-07,3.0,spotify:track:10PcJgNwEdMwfBXmj2pYBi,7,5,1
184000.0,0.5019813644639606,0.0338,0.4676042681527728,0.3099337748344371,0.9929718875502008,0.949,0.1735224586288416,0.178,0.3198703979814199,2.543478260869565e-07,3.0,spotify:track:02YlR9gJHke7ddHpIs8fwi,7,5,1
170706.0,0.6133661775730962,0.703,0.6703736328268369,0.5822071018840541,0.3504016064257028,0.0,0.2387706855791962,0.646,0.3439098520472531,4.754653881109504e-07,1.0,spotify:track:3Yng0l1e1LoQAJ9MwZ2cqu,7,5,1
163125.0,0.6615615293991646,0.721,0.6097408793951405,0.5768211920529801,0.0556224899598393,1.5e-05,0.4066193853427895,0.595,0.7443456818442482,5.339463601532567e-07,1.0,spotify:track:4fP99khfZuBH3Omsr0qNgq,7,5,1
131195.0,0.4602120595480347,0.134,0.1758790281142185,0.4324503311258278,0.9909638554216867,0.949,0.2222222222222222,0.563,0.6355258630576901,4.977323830938678e-07,3.0,spotify:track:1arnuIwFpUbyKyQHHR10b4,7,5,1
216773.0,0.6080111384813108,0.103,0.2971445349776114,0.2602649006622516,0.714859437751004,0.000177,0.2576832151300236,0.319,0.3559525174905379,1.8129564106230944e-07,0.0,spotify:track:3C2B1j4sOXOw1uoADrBiRH,7,5,1
224773.0,0.7911534754203705,0.395,0.4062981722087646,0.3350993377483444,0.1285140562248996,0.00651,0.2576832151300236,0.946,0.5131723821539167,2.2511600592597865e-07,1.0,spotify:track:18U1aszUCk1Eri5yEPmX8M,7,5,1
189307.0,0.4998393488272464,0.801,0.6489025912060485,0.6622516556291391,0.2248995983935743,0.0,0.7115839243498817,0.491,0.7210803991283403,5.282424844300528e-07,1.0,spotify:track:6kCFt2ATuMIE5H9zVEJXei,7,5,1
251294.0,0.8147156474242261,0.546,0.6518388020259854,0.3258278145695364,0.02429718875502,0.521,0.2458628841607564,0.0388,0.314342241082693,1.9578660851432985e-07,1.0,spotify:track:4tYLCcsx91HmNani52Zm9m,7,5,1
196813.0,0.2813537538824033,0.356,0.2382368054026279,0.8013245033112583,0.9397590361445785,0.00715,0.6903073286052008,0.279,0.5275547654547539,6.1479678679762e-07,0.0,spotify:track:4Wmyy6Ls86Yy3p5ufSwpS2,7,5,1
258947.0,0.6765556388561637,0.738,0.6068780738457021,0.5822071018840541,0.3594377510040161,0.000669,0.3735224586288416,0.1,0.6982796192223879,8.032531753602088e-07,1.0,spotify:track:77heifHtFRJgA53I7G3D5T,7,5,1
197733.0,0.7193959515904466,0.413,0.5233795786537474,0.5822071018840541,0.0056726907630522,2.71e-06,0.3262411347517731,0.814,0.2276522536988187,4.754653881109504e-07,1.0,spotify:track:7IBIZHonObtZG33pkVZZkg,7,5,1
