duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri,user_id,group_no,day
126440.0,0.5587447788368854,0.381,0.5353446377449901,0.2052980132450331,0.6415662650602411,0.0012,0.6501182033096927,0.808,0.3149902511755936,2.451755773489402e-07,0.0,spotify:track:3GVR09QIPYycWBEWjzJXM2,6,7,1
171199.0,0.6101531541180251,0.19,0.1958819643250385,0.9205298013245032,0.9447791164658634,0.496,0.2387706855791962,0.711,0.7793726344764307,8.11920630377514e-07,0.0,spotify:track:1FsZJCStoHVUtaMzYX2kcT,6,7,1
212256.0,0.8211416943343686,0.657,0.6386258533362695,0.6278145695364238,0.0693775100401606,0.0398,0.4473207411412103,0.657,0.503555453607065,4.466304839439168e-07,1.0,spotify:track:1t7mZhChU3hB9szXYsNlRo,6,7,1
232496.0812771193,0.6230052479383099,0.843,0.5740659179329075,0.1768211920529801,0.0006746987951807,0.786,0.2576832151300236,0.88,0.4577015712811103,5.31816362017556e-08,0.0,spotify:track:0MwTMvDKZDtyEAQgxiH2ak,6,7,1
199596.0,0.4784191924601049,0.552,0.5670924172355576,0.4655629139072847,0.0001305220883534,0.0023,0.4089834515366429,0.315,0.7210861337309324,3.522114671636706e-07,2.0,spotify:track:720zu8RUP9Cdm2L8fCyA6a,6,7,1
79960.0,0.3905965513548248,0.352,0.438229464875578,0.6291390728476821,0.6937751004016064,0.61,0.2553191489361702,0.402,0.3612627594907673,4.754653881109504e-07,0.0,spotify:track:5YQn987niTrwcAEp6jO9At,6,7,1
287634.0,0.5566027632001712,0.106,0.3367099757762607,0.2443708609271523,0.9809236947791165,0.923,0.2070921985815602,0.131,0.245463929349696,1.282880327082334e-07,3.0,spotify:track:4ASpbHZekOZno38XM0jQJP,6,7,1
197258.0,0.5748098961122415,0.874,0.7489906775306467,0.2629139072847682,0.2409638554216867,0.0,0.5271867612293144,0.888,0.360219061819016,2.012592645165215e-07,1.0,spotify:track:4JrL3SMc7BvmxneLl4hmEA,6,7,1
202867.0,0.2899218164292599,0.501,0.4100418410041841,0.2470198675496688,0.9929718875502008,0.903,0.4473207411412103,0.682,0.6807718775088887,1.8386430518517057e-07,3.0,spotify:track:01VUkdDuiRHp38Ej6LvrfJ,6,7,1
232496.0812771193,0.2759987147906179,0.0974,0.2232254275857007,0.2086092715231788,0.7710843373493976,0.9,0.3167848699763593,0.039,0.3768895515540773,7.575265675389045e-08,3.0,spotify:track:6XOnPuhHzc5zX148jLYJST,6,7,1
232496.0812771193,0.8115026239691548,0.843,0.6225500990971151,0.4529801324503311,0.0001576305220883,0.451,0.2087470449172576,0.612,0.5438238330083724,1.5904017857142858e-07,2.0,spotify:track:6FWR4uZ0BYPJ5jCJ3zh73z,6,7,1
260426.0,0.5287565599228874,0.372,0.3995448873229097,0.219205298013245,0.7801204819277109,0.0624,0.3238770685579196,0.204,0.6332951026493865,1.2709944475589997e-07,0.0,spotify:track:5IyJ6OWSdczVOQFu5pSwWe,6,7,1
234787.0,0.5394666381064582,0.762,0.5915730749467811,0.5822071018840541,0.1696787148594377,0.000736,0.541371158392435,0.721,0.6104427113201054,4.754653881109504e-07,1.0,spotify:track:7HtY97WVLmqhK1Z5lPkjki,6,7,1
264940.0,0.2245903395094784,0.32,0.4519195478235337,0.2092715231788079,0.7771084337349399,0.000146,0.7375886524822695,0.185,0.3027124670260351,1.1927228806522233e-07,0.0,spotify:track:3N2WeXxSjngB1DSi8vrI8C,6,7,1
388115.0,0.5180464817393167,0.338,0.4537913822212435,0.2125827814569536,0.7379518072289157,0.00158,0.2671394799054373,0.355,0.6708051382039224,8.27074449583242e-08,0.0,spotify:track:69WRDCEjZS2Tejw5FSSqoD,6,7,1
274733.0,0.5009103566456035,0.55,0.5479703442707187,0.2721854304635761,0.057429718875502,0.784,0.1406619385342789,0.26,0.342470466796651,1.495997932538137e-07,0.0,spotify:track:5vIdPoGUqHL1gYsL4QAaKL,6,7,1
214240.0,0.6187212166648816,0.658,0.7050209205020921,0.1788079470198675,0.3755020080321285,4.78e-06,0.9408983451536644,0.579,0.5184539511411859,1.260268857356236e-07,1.0,spotify:track:6d0u4Aw2RGcicacM068pZL,6,7,1
232496.0812771193,0.3038449180679018,0.648,0.5014681054099683,0.271523178807947,0.0013353413654618,0.000131,0.2314420803782506,0.205,0.5123752723936232,6.395727030370346e-08,0.0,spotify:track:1jvQR74HnmszGi2wlOEaHL,6,7,1
225653.0,0.6208632323015958,0.541,0.621999559568377,0.2079470198675496,0.4016064257028113,0.0,0.2078014184397163,0.133,0.4974882440646863,1.3915170638103636e-07,1.0,spotify:track:5htUUUBlgHZ9fztWTTDEFm,6,7,1
147541.0,0.7343900610474455,0.496,0.560045511267709,0.2086092715231788,0.6686746987951808,0.0,0.1588652482269503,0.553,0.5256852850097489,2.1349997627778042e-07,1.0,spotify:track:6mRYo7TCNuYDWFFTdPXXMA,6,7,1
210627.0,0.392738566991539,0.561,0.5318211847610659,0.2013245033112582,0.4608433734939759,0.0,0.4473207411412103,0.809,0.8759548113315747,1.4433097371182233e-07,1.0,spotify:track:4jXRxovdzE3MIQiHtMgqhs,6,7,1
202547.0,0.5276855521045304,0.203,0.3795419511120899,0.2245033112582781,0.9799196787148594,0.0,0.4473207411412103,0.546,0.3574664525748366,1.673685613709411e-07,0.0,spotify:track:00LqCA5fcpiAJ0U7fNoJVu,6,7,1
302045.0,0.3573953089857555,0.403,0.5459884019672613,0.2019867549668874,0.1937751004016064,0.00821,0.1763593380614657,0.0617,0.4560958825553389,1.0097833104338757e-07,0.0,spotify:track:6BIiZojNwhFDVUmXPmmnPl,6,7,1
186000.0,0.3595373246224697,0.401,0.4990457314835205,0.6086092715231788,0.6335341365461847,0.0,0.3167848699763593,0.253,0.247304736781741,4.940860215053763e-07,0.0,spotify:track:7IM7JCGA6lNktX9ORtyQS8,6,7,1
162300.0,0.84256185070151,0.611,0.4595169933201204,0.5822071018840541,0.3032128514056225,0.0,0.4208037825059101,0.723,0.6416618878311733,4.754653881109504e-07,1.0,spotify:track:3zMp6WgIRFof3uq6B43iQO,6,7,1
195200.0,0.3316911213451858,0.0851,0.0663950671658224,0.2913907284768212,0.9989959839357432,0.959,0.5271867612293144,0.323,0.1423041633214818,2.254098360655738e-07,3.0,spotify:track:0zu7moqmgAyuOzUBvHpYoW,6,7,1
