duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri,user_id,group_no,day
167667.0,0.5790939273856699,0.788,0.7100124788959847,0.695364238410596,0.6415662650602411,0.0237,0.8297872340425531,0.831,0.391065489161601,6.26241299719086e-07,1.0,spotify:track:6T7H2DNZwW14MwKXFtgnq2,4,4,1
222507.0,0.0617971511192031,0.0306,0.4676042681527728,0.2490066225165563,0.9598393574297188,0.000422,0.21725768321513,0.044,0.2700653744695492,1.689834477117574e-07,0.0,spotify:track:2VNdKBkctOTGxwqEBKpO3e,4,4,1
72333.0,0.5191174895576738,0.484,0.3664024076928723,0.2562913907284768,0.7801204819277109,0.0,0.9030732860520094,0.826,0.3541403830714532,5.350255070299863e-07,1.0,spotify:track:2ADxq6pCu6HhWCmERsLxy1,4,4,1
211836.0,0.4741351611866766,0.527,0.559348161197974,0.2788079470198675,0.67570281124498,0.0,0.5153664302600472,0.797,0.7425106090147953,1.9873864687777336e-07,1.0,spotify:track:2t0dKVFtDolRZKh2vi1wEZ,4,4,1
160907.0,0.9228874370782908,0.392,0.6605006239447992,0.5822071018840541,0.1606425702811245,0.000158,0.2458628841607564,0.544,0.5810758114462669,4.754653881109504e-07,1.0,spotify:track:3tuyK9qfen7lPMji9Saw3d,4,4,1
158307.0,0.696904787404948,0.412,0.5526315789473684,0.5822071018840541,0.4618473895582329,0.00173,0.1709219858156028,0.78,0.7949306113086363,4.754653881109504e-07,0.0,spotify:track:76X8KgreRcbnSFSnz5z3nX,4,4,1
183879.0,0.6712005997643783,0.601,0.6051530499889892,0.5822071018840541,0.6536144578313253,0.0,0.2073286052009456,0.636,0.6528156898726918,4.754653881109504e-07,1.0,spotify:track:0PJXUpD6Og6jy5gMv14knO,4,4,1
330200.0,0.5705258648388133,0.799,0.5412170593848638,0.4072847682119205,0.0483935742971887,1.16e-05,0.1063829787234042,0.705,0.8158905837825439,1.862507571168989e-07,1.0,spotify:track:3iysr9cd32XdSqMbwyxuqy,4,4,1
47910.0,0.2727856913355467,0.384,0.1918813770828745,0.257615894039735,0.8875502008032129,0.961,0.4473207411412103,0.0885,0.4470008028443629,8.119390523898976e-07,3.0,spotify:track:2YcQWqWJsZXAdxXtbCSpHx,4,4,1
231133.0,0.5255435364678163,0.627,0.4402114071790354,0.190728476821192,0.2811244979919679,0.0344,0.2718676122931442,0.429,0.5865122147035211,1.246035832183202e-07,0.0,spotify:track:6ZXpeRURpOyDQC6r993oSy,4,4,1
