duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri,user_id,group_no,day
163493.0,0.6487094355788797,0.191,0.4648388754312559,0.3198675496688742,0.8865461847389559,0.0,0.2160756501182033,0.836,0.4869079022823718,2.954254922229087e-07,0.0,spotify:track:35OFip4YqFtg2fM6KVB6E6,3,2,1
226493.0,0.684052693584663,0.522,0.5917565881230272,0.2059602649006622,0.572289156626506,0.0,0.3049645390070922,0.663,0.514915701341897,1.373110868768571e-07,1.0,spotify:track:0Sth3UsoOHD5PAKKcPfAUG,3,2,1
173347.0,0.3145549962514726,0.228,0.1809072891433605,0.4768211920529801,0.8353413654618473,0.0,0.7139479905437351,0.365,0.7617043238903545,4.1535186648745e-07,0.0,spotify:track:5n7Dp8ATq4GHlHiRnKlKHR,3,2,1
384000.0,0.263146620970333,0.862,0.6508478308742568,0.4582781456953642,0.0009086345381526,0.121,0.4473207411412103,0.331,0.529969033146003,1.8020833333333334e-07,2.0,spotify:track:49Uj04GyOW37UwOq9fuekW,3,2,1
221666.0,0.7215379672271607,0.495,0.5456580782500183,0.5822071018840541,0.1275100401606425,0.0,0.1742316784869976,0.864,0.4298027296708338,8.075212256277462e-07,1.0,spotify:track:04fsxHTjiYVX0B7Ybk1N2e,3,2,1
188309.0,0.7568812252329441,0.217,0.2549732070762681,0.6688741721854305,0.5040160642570282,0.923,0.2671394799054373,0.33,0.5835933019841726,5.363524844802957e-07,3.0,spotify:track:78ReLTBbzeqosiozbRwDkG,3,2,1
170371.0,0.4784191924601049,0.648,0.5603024297144534,0.6390728476821192,0.0101405622489959,0.764,0.2037825059101654,0.133,0.7165328592728524,5.664109502204014e-07,2.0,spotify:track:19GxGursaWsTNIRrJCyehB,3,2,1
171733.0,0.5908750133875976,0.526,0.4661234676649783,0.2536423841059603,0.7068273092369478,0.0,0.7446808510638298,0.632,0.5143995871086133,2.230206192170404e-07,1.0,spotify:track:3Womy8FmG9AZMhONDHNrHo,3,2,1
212600.0,0.2963478633394024,0.399,0.432650664317698,0.2960264900662251,0.8002008032128515,0.886,0.4473207411412103,0.589,0.5718201628627138,2.102539981185325e-07,3.0,spotify:track:0bt22Pke8uyTr7az9pseW9,3,2,1
232496.0812771193,0.4998393488272464,0.447,0.4229244659766571,0.2218543046357616,0.6335341365461847,0.000534,0.2553191489361702,0.376,0.3313281339603165,6.106007582385536e-08,0.0,spotify:track:3E3VegfDrAwI5XuoVsBQ0a,3,2,1
117789.0,0.4184427546321088,0.164,0.4676042681527728,0.5450331125827814,0.9989959839357432,0.969,0.2529550827423167,0.389,0.3805883702259433,6.987070099924441e-07,3.0,spotify:track:6HtqNSjCOckVlgSmddyq1d,3,2,1
314667.0,0.2395844489664774,0.376,0.3464728767525509,0.1933774834437086,5.2008032128514056e-05,0.714,0.4539007092198581,0.222,0.2940646863172382,9.279651186810185e-08,0.0,spotify:track:7rMc6WjsWJ50RXhrmXJBtk,3,2,1
398933.0,0.6026560993895255,0.774,0.4793731189899435,0.3483443708609272,0.5793172690763052,0.185,0.1808510638297872,0.825,0.6024372061016172,1.3185171444829081e-07,0.0,spotify:track:3FuhZlQNuDQGnxzywf3FJI,3,2,1
171787.0,0.1635428938631251,0.442,0.3637965205901783,0.2039735099337748,0.6606425702811246,0.555,0.309692671394799,0.534,0.2975169170776465,1.7929179740026893e-07,0.0,spotify:track:5N5FHrP1J3qusicukPFcTQ,3,2,1
329880.0,0.5394666381064582,0.25,0.3246348087792703,0.1841059602649006,0.4929718875502008,0.941,0.3120567375886525,0.318,0.4006766831058607,8.427306899478597e-08,3.0,spotify:track:1tcJzbjMHA12hueYKR9waP,3,2,1
222720.0,0.740816107957588,0.913,0.5873889745283711,0.2635761589403974,0.2901606425702811,0.0,0.4349881796690307,0.884,0.5668712008257828,1.7869971264367817e-07,1.0,spotify:track:4JL6c1RL7MHcwNh0LEkmjw,3,2,1
203547.0,0.7054728499518046,0.649,0.6492696175585407,0.4940397350993377,0.1536144578313253,0.0,0.3546099290780141,0.546,0.4118591581603395,3.66500120365321e-07,1.0,spotify:track:0NpaOow47QEHt5nMzYLVVV,3,2,1
290680.0,0.523401520831102,0.404,0.526792923731924,0.2344370860927152,0.392570281124498,3.98e-06,0.3711583924349881,0.251,0.5696295446725541,1.217834044309894e-07,0.0,spotify:track:7CNd7rjfVt74TFlcOcnZgN,3,2,1
133799.0,0.8018635536039413,0.624,0.5205167731043089,0.5822071018840541,0.0339357429718875,0.0,0.6477541371158393,0.604,0.5781511641243262,4.754653881109504e-07,1.0,spotify:track:4mRGHaFWAKC1JBBjetsyXb,3,2,1
95932.0,0.7943664988754418,0.205,0.1589224106290832,0.3086092715231788,0.5502008032128515,0.808,0.2087470449172576,0.58,0.6300149099667394,4.857607471959305e-07,3.0,spotify:track:3XU0ff8BFGkP9PUjLoW6ZJ,3,2,1
266227.0,0.2374424333297633,0.433,0.285069367980621,0.2774834437086093,0.214859437751004,0.000939,0.3806146572104019,0.39,0.2885021218029591,1.573844876740526e-07,0.0,spotify:track:6b36t8YcuYfs9FLa4FqcrW,3,2,1
78092.0,0.3017029024311877,0.328,0.3150921236144754,0.2099337748344371,0.1004016064257028,0.926,0.8274231678486996,0.162,0.7295332033490078,4.059314654510065e-07,3.0,spotify:track:4a9GGiytHW2hb6GTdS13MV,3,2,1
196771.0,0.7033308343150904,0.879,0.663767158481979,0.3019867549668874,0.0065261044176706,0.0,0.6666666666666665,0.945,0.6297052414267692,2.3174146596805426e-07,2.0,spotify:track:6GCKeTonPlHFcnNahyZc0M,3,2,1
210560.0,0.2974188711577594,0.27,0.3194597372091315,0.323841059602649,0.9799196787148594,0.694,0.8226950354609928,0.728,0.3430783346714073,2.322378419452888e-07,0.0,spotify:track:7aazk0ZVCFIZdYpLQUxLfk,3,2,1
